source,slug,status,severity,score,summary,issues
static,alarm-habit,,Pass,90,cards=14; paragraphs=16; faq=true,
data/quiz-wave5-300.json,career-overtime-call-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-meeting-seat-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-external-meet-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-off-time-protect-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,career-rest-timing-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-mail-tone-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,career-slack-reply-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,career-title-call-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-board-use-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,career-company-event-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,career-first-greet-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,buy-first-try-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,buy-subscribe-set-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,buy-color-pick-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,buy-size-compare-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,buy-review-write-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,buy-label-check-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,buy-eco-tag-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,buy-after-ad-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,buy-installment-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,buy-new-card-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,buy-points-use-wave5,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave5-300.json,buy-membership-join-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,buy-new-launch-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,buy-luxury-review-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,buy-store-staff-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,buy-demo-try-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,buy-gift-receipt-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,buy-store-loop-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,buy-friend-recommend-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,buy-regular-shop-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,buy-visit-count-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,buy-item-dispose-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,buy-vintage-pick-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,buy-collection-start-wave5,source-json,Pass,90,results=16; avgSummary=167; thinRows=0,
data/quiz-wave5-300.json,buy-after-impulse-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,hobby-museum-night-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,hobby-camping-prep-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-hiking-route-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-cycle-ride-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,hobby-class-signup-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-writing-start-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-drawing-time-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-embroidery-set-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-pottery-class-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-baking-try-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-photo-edit-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-video-cut-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-board-game-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,hobby-card-game-wave5,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave5-300.json,hobby-karaoke-pick-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-dance-class-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-yoga-flow-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-meditation-min-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-garden-care-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-craft-kit-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,hobby-coloring-set-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-interior-shift-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,hobby-bookshelf-tidy-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-poem-read-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,hobby-radio-listen-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,mood-anger-signal-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,mood-lonely-time-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,mood-jealous-hold-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,mood-envy-deal-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,mood-self-boast-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,mood-compliment-give-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,mood-warm-words-wave5,source-json,Pass,90,results=16; avgSummary=181; thinRows=0,
data/quiz-wave5-300.json,mood-self-accept-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,mood-thanks-diary-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,mood-anger-diary-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,mood-name-feel-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,mood-heart-empty-wave5,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave5-300.json,mood-comfort-food-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,mood-comfort-music-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,mood-share-with-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,mood-heart-alarm-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,mood-burden-sign-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,mood-refusal-feel-wave5,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave5-300.json,mood-ignored-feel-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,mood-new-start-wave5,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave5-300.json,mood-regret-sort-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,mood-longing-hold-wave5,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave5-300.json,mood-fear-signal-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,mood-thrill-show-wave5,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave5-300.json,mood-relief-feel-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,trip-flight-when-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,trip-window-aisle-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,trip-bag-weight-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,trip-currency-when-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-passport-keep-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-visa-check-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-alarm-set-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-jetlag-step-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-local-sim-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-hotel-room-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,trip-guesthouse-stay-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-korean-food-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-street-food-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-site-line-wave5,source-json,Pass,90,results=16; avgSummary=158; thinRows=0,
data/quiz-wave5-300.json,trip-guide-tour-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-free-time-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-travel-insurance-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,trip-luggage-color-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-extra-bag-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,trip-travel-diary-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,trip-scenery-shot-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-selfie-pose-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-fellow-meal-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,trip-after-sns-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,trip-camera-pack-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,vital-foot-massage-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-wrist-care-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-neck-posture-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,vital-shoulder-rotate-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-core-work-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-protein-take-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,vital-vitamin-pick-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,vital-supplement-start-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,vital-fiber-add-wave5,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave5-300.json,vital-caffeine-cut-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,vital-alcohol-cut-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-sweet-cut-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,vital-meal-time-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-latenight-stop-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-fast-try-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-scale-check-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,vital-health-checkup-wave5,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave5-300.json,vital-dental-visit-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-eye-check-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,vital-skin-visit-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,vital-meds-time-wave5,source-json,Pass,90,results=16; avgSummary=165; thinRows=0,
data/quiz-wave5-300.json,vital-fever-step-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-headache-step-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,vital-digest-step-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,vital-immunity-care-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,skill-eng-word-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,skill-hanja-study-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-cert-start-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-online-pay-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-library-use-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-study-cafe-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-tutor-class-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-toeic-prep-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-interview-prep-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-resume-write-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-portfolio-pack-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-code-intro-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-draw-class-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-instrument-learn-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-lang-talk-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-ged-prep-wave5,source-json,Pass,90,results=16; avgSummary=158; thinRows=0,
data/quiz-wave5-300.json,skill-adult-edu-wave5,source-json,Pass,90,results=16; avgSummary=158; thinRows=0,
data/quiz-wave5-300.json,skill-read-challenge-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-eng-diary-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-pronounce-drill-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-listening-train-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-write-class-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,skill-speech-drill-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-debate-join-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,skill-self-study-wave5,source-json,Pass,90,results=16; avgSummary=160; thinRows=0,
data/quiz-wave5-300.json,season-spring-new-wave5,source-json,Pass,90,results=16; avgSummary=159; thinRows=0,
data/quiz-wave5-300.json,season-summer-beach-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-autumn-foliage-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-winter-ski-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-dust-mask-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,season-monsoon-prep-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-heat-shelter-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-cold-out-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-year-end-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-newyear-table-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,season-chuseok-treat-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-child-day-wave5,source-json,Pass,90,results=16; avgSummary=166; thinRows=0,
data/quiz-wave5-300.json,season-parents-day-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,season-xmas-tree-wave5,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave5-300.json,season-halloween-dress-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,season-aprfool-joke-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,season-full-moon-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-winter-solstice-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-closet-shift-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,season-shaved-ice-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-hotbun-season-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-tea-brew-wave5,source-json,Pass,90,results=16; avgSummary=162; thinRows=0,
data/quiz-wave5-300.json,season-mosquito-block-wave5,source-json,Pass,90,results=16; avgSummary=161; thinRows=0,
data/quiz-wave5-300.json,season-sun-uv-wave5,source-json,Pass,90,results=16; avgSummary=164; thinRows=0,
data/quiz-wave5-300.json,season-after-rain-wave5,source-json,Pass,90,results=16; avgSummary=163; thinRows=0,
data/quiz-wave5-300.json,care-before-work-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,care-morning-meditate-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-breath-count-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-digital-detox-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,care-walk-meditate-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-feeling-diary-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-visualize-scene-wave5,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave5-300.json,care-self-soothe-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-rest-signal-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-short-walk-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-mindful-step-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-ground-feet-wave5,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave5-300.json,care-diary-close-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-phone-away-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-one-page-wave5,source-json,Pass,90,results=16; avgSummary=177; thinRows=0,
data/quiz-wave5-300.json,care-one-song-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-one-tea-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-sun-five-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-mirror-greet-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-tidy-one-min-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-one-memo-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-one-photo-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-plant-look-wave5,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave5-300.json,care-scent-breath-wave5,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave5-300.json,care-warm-water-wave5,source-json,Pass,90,results=16; avgSummary=183; thinRows=0,
data/quiz-wave6-300.json,outing-leave-checklist-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,outing-earphone-pick-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,outing-mask-pack-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,outing-card-or-cash-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,outing-lipbalm-pack-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,outing-bus-or-subway-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,outing-taxi-call-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,outing-walk-pace-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,outing-mirror-final-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,outing-lights-off-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,outing-gas-shutoff-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,outing-earlier-leave-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,outing-meeting-cafe-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,outing-meeting-park-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,outing-parking-find-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,outing-umbrella-fold-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,outing-water-bottle-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,outing-snack-bag-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,outing-dust-check-wave6,source-json,Pass,90,results=16; avgSummary=173; thinRows=0,
data/quiz-wave6-300.json,outing-forecast-glance-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,outing-map-preset-wave6,source-json,Pass,90,results=16; avgSummary=175; thinRows=0,
data/quiz-wave6-300.json,outing-small-coin-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,outing-return-route-wave6,source-json,Pass,90,results=16; avgSummary=169; thinRows=0,
data/quiz-wave6-300.json,outing-public-bench-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,outing-solo-outing-wave6,source-json,Pass,90,results=16; avgSummary=171; thinRows=0,
data/quiz-wave6-300.json,meal-soup-or-stew-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-rice-ratio-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,meal-noodle-night-wave6,source-json,Pass,90,results=16; avgSummary=174; thinRows=0,
data/quiz-wave6-300.json,meal-bread-morning-wave6,source-json,Pass,90,results=16; avgSummary=168; thinRows=0,
data/quiz-wave6-300.json,meal-egg-style-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,meal-meal-prep-wave6,source-json,Pass,90,results=16; avgSummary=176; thinRows=0,
data/quiz-wave6-300.json,meal-lunchbox-pack-wave6,source-json,Pass,90,results=16; avgSummary=172; thinRows=0,
data/quiz-wave6-300.json,meal-sauce-mix-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
data/quiz-wave6-300.json,meal-plate-arrange-wave6,source-json,Pass,90,results=16; avgSummary=170; thinRows=0,
